4856.596	543.754
4336.645	482.315
5090.069	596.661
5107.012	593.608
5221.562	604.938
5161.429	556.941
5117.412	591.708
4770.676	518.344
4347.093	485.667
5102.341	583.679
5166.08	579.2
5203.59	602.89
5230.46	613.56
5180.36	600.5
4782.373	529.907
4359.52	485.51
5064	655
5266	632.8
5311.777	615.363
5288.203	611.767
5286.559	609.541
4922.909	538.761
4641.038	502.052
5469.512	625.348
5420.524	624.196
5308.284	623.786
5353.24	642.72
5333.031	632.939
4984.727	557.343
4519.595	510.095
5289.408	606.212
4747.486	552.074
5327.12	603.86
4633.021	526.279
5333.882	592.048
4997.975	560.055
4564.838	518.582
5411.621	625.749
5553.925	644.095
5626.448	648.502
5783.298	664.112
5662.356	659.404
5404.283	603.587
5127.994	572.576
6004.341	713.739
6130.31	712.54
6267.456	728.414
6478.508	760.302
6521.346	794.684
6229.53	725.73
5786.198	662.562
5749.12	652.06
5820.117	675.823
6567.043	749.207
6634.09	756.09
6262.173	721.977
5712.35	645.81
5204.503	597.667
6285.016	740.594
6545.938	775.792
6822.325	813.585
6843.658	785.332
6088.994	708.636
6348.581	751.609
6024.591	711.799
6997.432	833.008
6695.467	793.523
6538.705	771.495
6711.868	811.372
6911.992	844.468
6333.487	728.453
5826.653	674.627
6848.24	780.46
6714.415	660.705
6941.835	805.405
6532.545	774.175
5888.939	760.841
5752.194	668.786
5368.886	607.374
6159.356	731.914
6015.044	716.966
5885.423	701.327
5880.05	695.64
5787.18	719.62
5525.526	637.074
5175.588	583.272
5847.952	693.598
5870.088	691.882
5909.337	707.603
6072.702	732.568
6198.212	713.298
5615.464	629.806
5096.91	566.66
5953.425	686.985
6053.507	713.383
6027.188	707.702
5830.1	687.3
5838.382	680.908
5406.428	609.632
4955.517	558.153
5883.979	689.181
5752.011	685.689
5602.575	672.625
5563.356	670.264
5543.045	662.425
5222.392	602.758
4816.208	549.442
5668.352	668.578
5729.334	690.266
6134.63	715.82
5866.21	702.62
5773.732	685.188
5145.89	585.84
4712.773	554.577
5864.531	710.429
6131.104	674.816
6175.226	712.284
6003.116	703.614
5988.932	701.288
5729.411	628.159
5197.49	593.28
6012.952	721.818
6093.682	707.968
6004.37	701.28
5998.611	692.819
6013.634	692.786
5690.136	633.374
5301.411	597.629
5900.142	680.938
6029.142	680.928
5940.869	689.201
6227.32	704.76
6053.445	696.125
5505.805	619.945
4954.55	559.47
5870.587	680.893
5922.069	701.131
5965.38	702.95
6010.651	710.529
5988.991	701.369
5585.067	627.023
4803.213	547.567
5884.813	679.707
6166.976	709.894
5922.059	702.461
6025.985	718.765
6128.172	725.578
5737.904	666.966
5140.751	587.579
5901.78	696.93
5905.798	681.682
5912.584	673.056
5876.878	697.562
5906.854	701.586
5541.005	638.375
4980.478	570.862
5851.665	694.855
5940.048	711.102
5968.399	709.081
5497.094	644.566
5221.883	611.757
5552.858	644.112
5139.589	618.731
5236.469	644.401
5863.867	702.903
5953.25	708.24
6033.5	711.55
6105.628	728.372
5633.931	617.699
5203.519	573.751
5982.939	697.381
6128.499	728.931
6135.923	736.347
6118.614	732.826
6213.641	758.869
5787.547	687.293
5284.98	634.36
5219.142	656.208
6006.08	768.06
6088.94	786.24
6123.9	801.5
6153.12	805.3
5835.86	744.52
5365.25	702.74
6273.98	829.58
6410.75	839.68
6443.26	839.34
6466.87	844.84
6260.377	821.743
5788.93	756.78
5385.31	730.06
6164.79	835.6
6381.7	853.2
6438	873
6454.02	861.18
6519.3	861
5998.22	790.08
5488.59	737.48
6206.97	869.48
6394.26	866.2
6552.42	881.72
6573.75	893
6580.8	879.74
6164.321	813.429
5668.941	758.309
6504.046	879.484
6498.69	875.22
6468.871	851.919
6545.856	848.484
6531.4	852.03
6213.36	790.28
5722.321	744.259
6606.487	815.073
6647.494	871.846
6728.197	882.893
6823.721	903.829
6539.084	869.646
6277.64	817.35
5705.06	761.59
6383.44	865.82
6463.203	877.027
6648.691	898.909
6691.303	900.807
6629.72	909.46
6249.595	846.225
5920.442	803.328
6927.754	948.296
7196.418	970.342
7360.26	991.94
7362.412	986.548
7396.384	950.716
6666.109	834.741
5938.291	807.449
6991.787	948.303
7200.91	978.12
7290.897	996.423
7391.534	991.556
7410.087	998.293
7006.602	913.148
6440.288	868.252
7519.324	1010.796
7537.164	1010.236
7266.963	983.407
7315.926	991.684
7335.349	999.961
6883.323	922.677
6474.816	877.454
7666.62	1029.17
7744.126	1032.334
7768.83	1050.5
7873.93	1049.68
7880.769	1059.121
7287.473	973.677
6688.923	917.217
8039.407	1072.733
8143.701	1066.809
8140.74	1080.62
8285.337	1101.083
8422.715	1109.225
7698.322	1021.798
7138.1	947.43
8253.321	1079.819
7369.932	968.158
8391.887	1119.273
8430.819	1131.951
8371.018	1115.902
7758.203	1032.077
7025.573	973.477
8287.553	1117.237
8373.294	1114.596
8358.645	1122.875
8313.327	1132.703
8391.551	1138.559
7731.12	1052.82
7051.426	990.764
8226.387	1135.593
8199.753	1112.497
8080.985	1088.405
8268.661	1135.619
8539.357	1151.833
7878.811	1058.459
7235.84	993.85
8077.084	1095.946
7165.409	993.991
8031.681	1097.399
8159.275	1117.515
8145.053	1087.867
7392.677	1015.133
6714.586	944.884
7687.103	1031.157
7706.98	1054.4
7708.28	1059.6
7548.34	1033.16
7380.43	1029.56
6949.471	963.599
6451.789	916.081
7441.476	1026.844
7332.588	984.492
7362.464	1000.946
7116.33	988.02
7074.682	981.448
6951.374	934.546
6565.792	898.658
7450.773	990.667
7006.841	955.139
7146.283	953.887
7499.699	972.691
7340.656	919.474
6737.935	888.625
6207.857	851.893
7352.81	1000.27
7462.152	1008.178
7031.102	952.798
7067.92	920.88
7137.033	946.577
6476.388	860.242
6024.466	794.384
6889.615	941.235
6683.882	921.938
6793.111	924.839
6760.28	921.37
6695.15	906.32
6109.467	812.963
5774.009	803.361
6383.311	902.369
6484.393	889.127
6444.528	891.132
6560.535	896.245
6603.444	883.126
6176.985	801.105
5729.605	750.255
6722.49	872.28
6841.146	882.424
6899.05	882.36
6916.001	862.639
6885.31	883.5
6373.089	817.261
5809.743	745.997
6711.069	857.571
6714.395	853.965
6672.013	853.257
5861.405	729.475
6429.041	815.429
6166.414	776.476
5525.096	682.404
6367.429	800.251
6417.594	799.866
6368.819	798.341
6330.046	802.194
6293.082	789.888
5940.061	725.959
5388.34	650.6
6127.351	758.299
6159.236	757.084
6250.24	766.2
6125.42	754.41
6089.85	739.91
5730.26	647.46
5051.336	579.574
5833.687	678.653
