874038	101202	127289
863712	100587	124537
855426	99085	123876
845023	98370	122177
840139	96217	121035
817034	85433	114753
789593	83467	110294
775033	82382	106996
770239	85158	107255
766156	82149	106856
765280	81981	106596
763680	81578	105969
761640	81353	105913
758769	81161	105706
754668	81113	105736
753511	80984	106190
751574	80972	106367
750957	80845	105995
751633	80679	105676
750040	80520	105283
749618	80390	104929
745285	81132	105181
744206	80631	105542
743135	80655	107381
741914	80626	105245
742514	80388	105120
739855	80173	104888
738073	80062	104781
736233	80434	105196
735418	80191	105469
734217	80102	105296
732694	80105	105143
735796	79935	105065
731139	79803	104749
730005	79749	104489
728329	79792	104243
729577	79975	104452
727246	79998	104346
726627	79928	104293
726124	79628	103870
721412	79500	103231
721055	79390	103498
719488	79503	103959
720583	79586	104062
722323	79853	104739
721583	79967	104834
722971	79849	104689
720934	79665	104500
720035	79637	104317
719931	79504	104194
719606	79530	104421
718742	79431	104409
717605	79214	103980
717666	78890	103422
714979	78585	102571
714736	78242	102137
715254	77987	101823
714537	78057	101429
713912	78019	101331
713678	78026	101380
717066	78068	101663
719789	78203	101956
724575	78488	102637
730037	78512	103444
735396	78701	104396
738412	79071	105717
741749	79369	107252
740020	79375	106349
735166	79678	105507
731718	79349	105421
730526	79646	105157
729205	79594	105109
729023	79434	105198
729068	79326	106097
732159	79340	106987
731639	79408	107786
732357	79589	108606
732371	80134	109156
733447	80224	109959
734470	80397	110348
736158	80450	110530
736956	80316	110551
737544	80131	110489
737220	80042	110592
736215	80371	110675
736686	80670	111014
739740	80836	111255
741805	80867	111393
742537	80936	111426
744655	80800	111350
746188	80817	111500
745797	80975	111623
746603	81222	111935
747171	81324	112288
748536	81239	112396
749677	81213	112523
753524	81322	112826
755489	81269	113038
756955	81223	112757
757706	81377	113223
758877	81478	113614
761126	81530	113860
762654	81503	113987
765902	81433	114116
768062	81487	114371
769201	81536	114081
770001	81655	114578
771159	81797	114760
772801	81704	114868
774337	81649	114681
778446	81868	114695
781597	81647	114772
781712	81530	114646
782721	82110	115278
784001	82283	115729
785791	82574	116414
788341	82715	116945
791898	82667	117529
794804	82848	117922
796126	82904	117923
794730	82818	118032
793034	82847	118009
790281	82692	117603
787314	82339	117064
784783	82289	116553
781212	81741	116116
777320	81485	116097
782462	81791	116791
788309	82615	117883
791950	83015	118666
792897	83166	118690
795592	83078	118904
798399	83315	119135
798336	83285	118943
799582	83580	119520
800497	83680	119520
801612	83720	119761
802599	83718	119964
807537	83979	120310
810308	83914	120452
811157	83721	120426
811595	84004	120598
812624	84084	120854
814858	84084	121330
817063	84342	121728
821604	84572	122492
823404	84562	122611
821890	84379	121508
821892	84642	121797
822205	84830	121814
824404	84837	122369
825378	84874	122368
826174	85233	122570
827046	85101	122668
825710	85188	122609
825226	85494	123484
825919	85708	124234
828015	85954	125348
831793	86309	126206
839974	87723	128039
861970	89438	130458
870693	90526	132380
877968	91730	134050
885828	92353	135880
892839	92893	138407
899934	95523	141564
904116	94854	144602
904604	94307	143289
895953	92609	140666
889857	90571	136761
886868	90058	136133
882050	89811	135140
880583	89842	134933
872271	89843	134805
868416	89750	134802
860488	89753	134272
858145	91577	134943
857996	89920	135004
859024	90212	135085
862887	90142	135246
867746	90268	136170
871961	90699	136626
868042	90807	135428
868940	90882	135680
868150	91450	135739
870306	91661	136613
875462	93653	136698
876445	93963	139155
892381	97650	144126
894663	102580	148336
895826	104686	151061
900993	104876	151310
907263	106292	154092
914336	107899	155817
916067	115417	162610
922293	116532	165312
923892	117684	164346
925671	118961	165124
930647	119276	164775
932817	119444	165966
941630	120359	169119
946984	123013	171726
956060	123523	174498
961203	125680	175043
964127	126879	177517
968833	125519	176464
